concept_id,concept_name,works_count,total_works,pct_of_all,mode,threshold
https://openalex.org/C2777154362,Spectrum disorder,2,63202,0.00,any,0.4
https://openalex.org/C2780210587,Speed limit,2,63202,0.00,any,0.4
https://openalex.org/C70638346,Spherical aberration,2,63202,0.00,any,0.4
https://openalex.org/C126990412,Spherical coordinate system,2,63202,0.00,any,0.4
https://openalex.org/C175369904,Spheroid,2,63202,0.00,any,0.4
https://openalex.org/C2777299493,Sphinx,2,63202,0.00,any,0.4
https://openalex.org/C2780775167,Spinal cord,2,63202,0.00,any,0.4
https://openalex.org/C2778334475,Spinal cord injury,2,63202,0.00,any,0.4
https://openalex.org/C2992931878,Spinal deformity,2,63202,0.00,any,0.4
https://openalex.org/C2779650986,Spondylitis,2,63202,0.00,any,0.4
https://openalex.org/C172525866,Sports biomechanics,2,63202,0.00,any,0.4
https://openalex.org/C2778230297,Sprayer,2,63202,0.00,any,0.4
https://openalex.org/C135692309,Square (algebra),2,63202,0.00,any,0.4
https://openalex.org/C11577676,Square root,2,63202,0.00,any,0.4
https://openalex.org/C119971845,Squatting position,2,63202,0.00,any,0.4
https://openalex.org/C2777743550,Squid,2,63202,0.00,any,0.4
https://openalex.org/C144444463,Stamping,2,63202,0.00,any,0.4
https://openalex.org/C2776630830,Standard English,2,63202,0.00,any,0.4
https://openalex.org/C52918065,State-space representation,2,63202,0.00,any,0.4
https://openalex.org/C103613024,Stateless protocol,2,63202,0.00,any,0.4
https://openalex.org/C167416602,Statistical arbitrage,2,63202,0.00,any,0.4
https://openalex.org/C128197687,Statistical noise,2,63202,0.00,any,0.4
https://openalex.org/C65409693,Statistical significance,2,63202,0.00,any,0.4
https://openalex.org/C2779104420,Statue,2,63202,0.00,any,0.4
https://openalex.org/C158129432,Statutory law,2,63202,0.00,any,0.4
https://openalex.org/C28328180,Stem cell,2,63202,0.00,any,0.4
https://openalex.org/C2778583881,Stent,2,63202,0.00,any,0.4
https://openalex.org/C293773,Step detection,2,63202,0.00,any,0.4
https://openalex.org/C176700471,Stereotaxy,2,63202,0.00,any,0.4
https://openalex.org/C168285401,Stigma (botany),2,63202,0.00,any,0.4
https://openalex.org/C2776319702,Stigmergy,2,63202,0.00,any,0.4
https://openalex.org/C24998067,Stimulation,2,63202,0.00,any,0.4
https://openalex.org/C22171661,Stochastic game,2,63202,0.00,any,0.4
https://openalex.org/C49555168,Stochastic matrix,2,63202,0.00,any,0.4
https://openalex.org/C8272713,Stochastic process,2,63202,0.00,any,0.4
https://openalex.org/C2989233474,Stock trading,2,63202,0.00,any,0.4
https://openalex.org/C2781045423,Stomatal conductance,2,63202,0.00,any,0.4
https://openalex.org/C2776864138,Strabismus,2,63202,0.00,any,0.4
https://openalex.org/C2776440232,Strangeness,2,63202,0.00,any,0.4
https://openalex.org/C2779025673,Strapping,2,63202,0.00,any,0.4
https://openalex.org/C154350673,Strict constructionism,2,63202,0.00,any,0.4
https://openalex.org/C2994440102,Stripe rust,2,63202,0.00,any,0.4
https://openalex.org/C52124034,Stroma,2,63202,0.00,any,0.4
https://openalex.org/C162967406,Stroop effect,2,63202,0.00,any,0.4
https://openalex.org/C4668613,Structural alignment,2,63202,0.00,any,0.4
https://openalex.org/C109007969,Structural basin,2,63202,0.00,any,0.4
https://openalex.org/C154507838,Structural risk minimization,2,63202,0.00,any,0.4
https://openalex.org/C45012715,Studio,2,63202,0.00,any,0.4
https://openalex.org/C2781371259,Stuttering,2,63202,0.00,any,0.4
https://openalex.org/C164086593,Stylus,2,63202,0.00,any,0.4
https://openalex.org/C98526533,Sub-band coding,2,63202,0.00,any,0.4
https://openalex.org/C187960798,Subgroup analysis,2,63202,0.00,any,0.4
https://openalex.org/C113839178,Subjective logic,2,63202,0.00,any,0.4
https://openalex.org/C2776824190,Subluxation,2,63202,0.00,any,0.4
https://openalex.org/C178621042,Submodular set function,2,63202,0.00,any,0.4
https://openalex.org/C180851071,Subsidence,2,63202,0.00,any,0.4
https://openalex.org/C2781166958,Suffix tree,2,63202,0.00,any,0.4
https://openalex.org/C2776936025,Sugar beet,2,63202,0.00,any,0.4
https://openalex.org/C518881349,Sulfur,2,63202,0.00,any,0.4
https://openalex.org/C3019322901,Sunflower seed,2,63202,0.00,any,0.4
https://openalex.org/C6585489,Supercapacitor,2,63202,0.00,any,0.4
https://openalex.org/C2778397037,Supply chain network,2,63202,0.00,any,0.4
https://openalex.org/C192639820,Supply chain risk management,2,63202,0.00,any,0.4
https://openalex.org/C2910597771,Supraventricular arrhythmia,2,63202,0.00,any,0.4
https://openalex.org/C2778272461,Supreme court,2,63202,0.00,any,0.4
https://openalex.org/C115537861,Surface modification,2,63202,0.00,any,0.4
https://openalex.org/C8625798,Surface water,2,63202,0.00,any,0.4
https://openalex.org/C2777790068,Surface-enhanced Raman spectroscopy,2,63202,0.00,any,0.4
https://openalex.org/C3020562746,Surgical resection,2,63202,0.00,any,0.4
https://openalex.org/C2779391198,"Surveillance, Epidemiology, and End Results",2,63202,0.00,any,0.4
https://openalex.org/C198477413,Survey data collection,2,63202,0.00,any,0.4
https://openalex.org/C18664526,Suzuki-Kasami algorithm,2,63202,0.00,any,0.4
https://openalex.org/C79414745,Swamp,2,63202,0.00,any,0.4
https://openalex.org/C65655974,Swing,2,63202,0.00,any,0.4
https://openalex.org/C45504901,Syllabus,2,63202,0.00,any,0.4
https://openalex.org/C131598440,Syllogism,2,63202,0.00,any,0.4
https://openalex.org/C16332341,Synchrotron radiation,2,63202,0.00,any,0.4
https://openalex.org/C2778502085,Synthetic lethality,2,63202,0.00,any,0.4
https://openalex.org/C19527686,System integration,2,63202,0.00,any,0.4
https://openalex.org/C2775855419,Systemic functional grammar,2,63202,0.00,any,0.4
https://openalex.org/C2779991137,Systemic functional linguistics,2,63202,0.00,any,0.4
https://openalex.org/C144587487,Systemic risk,2,63202,0.00,any,0.4
https://openalex.org/C31288803,Systems neuroscience,2,63202,0.00,any,0.4
https://openalex.org/C3017936213,T2 weighted,2,63202,0.00,any,0.4
https://openalex.org/C2778800418,TRIZ,2,63202,0.00,any,0.4
https://openalex.org/C2778457487,TRNSYS,2,63202,0.00,any,0.4
https://openalex.org/C2776323365,Taboo,2,63202,0.00,any,0.4
https://openalex.org/C26983874,Tag cloud,2,63202,0.00,any,0.4
https://openalex.org/C2777717826,Takeoff,2,63202,0.00,any,0.4
https://openalex.org/C2777469381,Takifugu rubripes,2,63202,0.00,any,0.4
https://openalex.org/C122940293,Tap changer,2,63202,0.00,any,0.4
https://openalex.org/C2994520453,Tarim basin,2,63202,0.00,any,0.4
https://openalex.org/C2777400733,Tarsus (eyelids),2,63202,0.00,any,0.4
https://openalex.org/C2985871740,Task force,2,63202,0.00,any,0.4
https://openalex.org/C2780124745,Tatar,2,63202,0.00,any,0.4
https://openalex.org/C183373512,Taxis,2,63202,0.00,any,0.4
https://openalex.org/C128654540,Team composition,2,63202,0.00,any,0.4
https://openalex.org/C159198006,Technical debt,2,63202,0.00,any,0.4
https://openalex.org/C25688753,Technical documentation,2,63202,0.00,any,0.4
https://openalex.org/C145961650,Technical drawing,2,63202,0.00,any,0.4
https://openalex.org/C98545295,Technical writing,2,63202,0.00,any,0.4
https://openalex.org/C137996800,Technological change,2,63202,0.00,any,0.4
https://openalex.org/C118916094,Technological convergence,2,63202,0.00,any,0.4
https://openalex.org/C2988118331,Technology development,2,63202,0.00,any,0.4
https://openalex.org/C161657586,Technology forecasting,2,63202,0.00,any,0.4
https://openalex.org/C89074322,Telematics,2,63202,0.00,any,0.4
https://openalex.org/C91803115,Telepathology,2,63202,0.00,any,0.4
https://openalex.org/C92494378,Temperate rainforest,2,63202,0.00,any,0.4
https://openalex.org/C2777489503,Temporal scales,2,63202,0.00,any,0.4
https://openalex.org/C2780003869,Tenderness,2,63202,0.00,any,0.4
https://openalex.org/C2776992364,Tephritidae,2,63202,0.00,any,0.4
https://openalex.org/C199683683,Terabyte,2,63202,0.00,any,0.4
https://openalex.org/C2776638177,Terrace (agriculture),2,63202,0.00,any,0.4
https://openalex.org/C532751654,Terrestrial locomotion,2,63202,0.00,any,0.4
https://openalex.org/C150185637,Test functions for optimization,2,63202,0.00,any,0.4
https://openalex.org/C188598960,Test strategy,2,63202,0.00,any,0.4
https://openalex.org/C518936366,Textile industry,2,63202,0.00,any,0.4
https://openalex.org/C2779246727,Thalamus,2,63202,0.00,any,0.4
https://openalex.org/C2777799968,Thalassemia,2,63202,0.00,any,0.4
https://openalex.org/C70789860,The arts,2,63202,0.00,any,0.4
https://openalex.org/C2778109090,Thematic structure,2,63202,0.00,any,0.4
https://openalex.org/C33332235,Theoretical physics,2,63202,0.00,any,0.4
https://openalex.org/C172100665,Thermal conduction,2,63202,0.00,any,0.4
https://openalex.org/C72260207,Thermonuclear fusion,2,63202,0.00,any,0.4
https://openalex.org/C2909566329,Thoracic diseases,2,63202,0.00,any,0.4
https://openalex.org/C200307862,Threading (protein sequence),2,63202,0.00,any,0.4
https://openalex.org/C72971556,Throttle,2,63202,0.00,any,0.4
https://openalex.org/C2776881184,Thumb,2,63202,0.00,any,0.4
https://openalex.org/C91451191,Tiger,2,63202,0.00,any,0.4
https://openalex.org/C163150518,Time of arrival,2,63202,0.00,any,0.4
https://openalex.org/C98960154,Time of flight,2,63202,0.00,any,0.4
https://openalex.org/C2776633867,Timer,2,63202,0.00,any,0.4
https://openalex.org/C2776992516,Tinnitus,2,63202,0.00,any,0.4
https://openalex.org/C506065880,Titanium,2,63202,0.00,any,0.4
https://openalex.org/C2778242525,Toddler,2,63202,0.00,any,0.4
https://openalex.org/C2778025104,Toll,2,63202,0.00,any,0.4
https://openalex.org/C180064427,Top-hat transform,2,63202,0.00,any,0.4
https://openalex.org/C188540687,Topicalization,2,63202,0.00,any,0.4
https://openalex.org/C2776898743,Topographic Wetness Index,2,63202,0.00,any,0.4
https://openalex.org/C199538142,Topological map,2,63202,0.00,any,0.4
https://openalex.org/C112785775,Topological skeleton,2,63202,0.00,any,0.4
https://openalex.org/C189216461,Topology optimization,2,63202,0.00,any,0.4
https://openalex.org/C129360787,Total dissolved solids,2,63202,0.00,any,0.4
https://openalex.org/C165391973,Total electron content,2,63202,0.00,any,0.4
https://openalex.org/C3017871827,Total knee arthroplasty,2,63202,0.00,any,0.4
https://openalex.org/C168498295,Total station,2,63202,0.00,any,0.4
https://openalex.org/C2778539339,Touchscreen,2,63202,0.00,any,0.4
https://openalex.org/C136975688,Tournament,2,63202,0.00,any,0.4
https://openalex.org/C93231420,Toxicogenomics,2,63202,0.00,any,0.4
https://openalex.org/C34682378,Trace element,2,63202,0.00,any,0.4
https://openalex.org/C201662476,Track and field athletics,2,63202,0.00,any,0.4
https://openalex.org/C32520587,Tractive force,2,63202,0.00,any,0.4
https://openalex.org/C2989506057,Traffic accident,2,63202,0.00,any,0.4
https://openalex.org/C2778391309,Traffic simulation,2,63202,0.00,any,0.4
https://openalex.org/C72108876,Transaction processing,2,63202,0.00,any,0.4
https://openalex.org/C182049051,Transfer entropy,2,63202,0.00,any,0.4
https://openalex.org/C32990609,Transformation geometry,2,63202,0.00,any,0.4
https://openalex.org/C181335627,Transformer oil,2,63202,0.00,any,0.4
https://openalex.org/C129691609,Transitive reduction,2,63202,0.00,any,0.4
https://openalex.org/C157517311,Transpiration,2,63202,0.00,any,0.4
https://openalex.org/C2776084483,Treasure,2,63202,0.00,any,0.4
https://openalex.org/C2987370644,Treatment effect,2,63202,0.00,any,0.4
https://openalex.org/C2778142624,Tree health,2,63202,0.00,any,0.4
https://openalex.org/C2781235587,Trellis (graph),2,63202,0.00,any,0.4
https://openalex.org/C113016886,Trichromacy,2,63202,0.00,any,0.4
https://openalex.org/C56951928,Trimming,2,63202,0.00,any,0.4
https://openalex.org/C2780110267,Triple-negative breast cancer,2,63202,0.00,any,0.4
https://openalex.org/C130614165,Tripod (photography),2,63202,0.00,any,0.4
https://openalex.org/C72958200,Trophic level,2,63202,0.00,any,0.4
https://openalex.org/C2777474118,Tropical disease,2,63202,0.00,any,0.4
https://openalex.org/C173534245,Truss,2,63202,0.00,any,0.4
https://openalex.org/C117521176,Tsallis entropy,2,63202,0.00,any,0.4
https://openalex.org/C42704193,Tucker decomposition,2,63202,0.00,any,0.4
https://openalex.org/C73231260,Tunstall coding,2,63202,0.00,any,0.4
https://openalex.org/C2776240298,Turbo,2,63202,0.00,any,0.4
https://openalex.org/C200398353,Turbomachinery,2,63202,0.00,any,0.4
https://openalex.org/C85641259,Turn (biochemistry),2,63202,0.00,any,0.4
https://openalex.org/C2776352735,Turn-taking,2,63202,0.00,any,0.4
https://openalex.org/C26077564,Turnover,2,63202,0.00,any,0.4
https://openalex.org/C56694532,"Turns, rounds and time-keeping systems in games",2,63202,0.00,any,0.4
https://openalex.org/C144308804,Two-phase flow,2,63202,0.00,any,0.4
https://openalex.org/C172195944,Ubiquitous computing,2,63202,0.00,any,0.4
https://openalex.org/C139730468,Ultrasonic testing,2,63202,0.00,any,0.4
https://openalex.org/C2365568,Uncanny valley,2,63202,0.00,any,0.4
https://openalex.org/C192034797,Undecidable problem,2,63202,0.00,any,0.4
https://openalex.org/C179690561,Underdetermined system,2,63202,0.00,any,0.4
https://openalex.org/C2781121325,Underweight,2,63202,0.00,any,0.4
https://openalex.org/C145644426,Unified Modeling Language,2,63202,0.00,any,0.4
https://openalex.org/C2779055265,Unimorph,2,63202,0.00,any,0.4
https://openalex.org/C119839945,Unique identifier,2,63202,0.00,any,0.4
https://openalex.org/C2780304638,Unison,2,63202,0.00,any,0.4
https://openalex.org/C128394911,Unit interval,2,63202,0.00,any,0.4
https://openalex.org/C67820243,Unitary state,2,63202,0.00,any,0.4
https://openalex.org/C192220659,Universal Software Radio Peripheral,2,63202,0.00,any,0.4
https://openalex.org/C2777762164,Universal grammar,2,63202,0.00,any,0.4
https://openalex.org/C116058348,Universal hashing,2,63202,0.00,any,0.4
https://openalex.org/C2778655861,Urethral stricture,2,63202,0.00,any,0.4
https://openalex.org/C2984870255,User engagement,2,63202,0.00,any,0.4
https://openalex.org/C3017893058,User satisfaction,2,63202,0.00,any,0.4
https://openalex.org/C194483076,Valuation of options,2,63202,0.00,any,0.4
https://openalex.org/C182163834,Value noise,2,63202,0.00,any,0.4
https://openalex.org/C2778980435,Vancomycin,2,63202,0.00,any,0.4
https://openalex.org/C2779381614,Varroa destructor,2,63202,0.00,any,0.4
https://openalex.org/C2986542766,Vehicle safety,2,63202,0.00,any,0.4
https://openalex.org/C2994396486,Vehicle type,2,63202,0.00,any,0.4
https://openalex.org/C144836735,Velocimetry,2,63202,0.00,any,0.4
https://openalex.org/C2993376042,Ventricular function,2,63202,0.00,any,0.4
https://openalex.org/C88199966,Vergence (optics),2,63202,0.00,any,0.4
https://openalex.org/C2780386941,Vernacular,2,63202,0.00,any,0.4
https://openalex.org/C2993730151,Vertebral body,2,63202,0.00,any,0.4
https://openalex.org/C2777115150,Verticillium wilt,2,63202,0.00,any,0.4
https://openalex.org/C169796678,Very high-level programming language,2,63202,0.00,any,0.4
https://openalex.org/C2777230681,Vetting,2,63202,0.00,any,0.4
https://openalex.org/C2778852477,Video camera,2,63202,0.00,any,0.4
https://openalex.org/C151211776,Video capture,2,63202,0.00,any,0.4
https://openalex.org/C2780760462,Video modeling,2,63202,0.00,any,0.4
https://openalex.org/C3018537244,Video monitoring,2,63202,0.00,any,0.4
https://openalex.org/C166142869,Video production,2,63202,0.00,any,0.4
https://openalex.org/C2778090530,Viewport,2,63202,0.00,any,0.4
https://openalex.org/C187008535,Viral marketing,2,63202,0.00,any,0.4
https://openalex.org/C66699896,Virtual learning environment,2,63202,0.00,any,0.4
https://openalex.org/C513985346,Virtualization,2,63202,0.00,any,0.4
https://openalex.org/C2778689377,Visceral leishmaniasis,2,63202,0.00,any,0.4
https://openalex.org/C186541917,Viscoelasticity,2,63202,0.00,any,0.4
https://openalex.org/C14184104,Visual analogue scale,2,63202,0.00,any,0.4
https://openalex.org/C2779072331,Visual cryptography,2,63202,0.00,any,0.4
https://openalex.org/C2776863239,Visual hull,2,63202,0.00,any,0.4
https://openalex.org/C2780878386,Visual language,2,63202,0.00,any,0.4
https://openalex.org/C2779321571,Visual learning,2,63202,0.00,any,0.4
https://openalex.org/C178278151,Visual memory,2,63202,0.00,any,0.4
https://openalex.org/C117379686,Viterbi decoder,2,63202,0.00,any,0.4
https://openalex.org/C62737587,Vocabulary development,2,63202,0.00,any,0.4
https://openalex.org/C47401133,Vocal tract,2,63202,0.00,any,0.4
https://openalex.org/C552089266,Voice,2,63202,0.00,any,0.4
https://openalex.org/C178718744,Voice command device,2,63202,0.00,any,0.4
https://openalex.org/C43595421,Voice of the customer,2,63202,0.00,any,0.4
https://openalex.org/C64551749,Volcanic ash,2,63202,0.00,any,0.4
https://openalex.org/C172120300,Volumetric flow rate,2,63202,0.00,any,0.4
https://openalex.org/C140820882,Vortex,2,63202,0.00,any,0.4
https://openalex.org/C2780673583,Vowel length,2,63202,0.00,any,0.4
https://openalex.org/C172776598,Vulnerability management,2,63202,0.00,any,0.4
https://openalex.org/C2779764123,Wasting,2,63202,0.00,any,0.4
https://openalex.org/C2986309107,Water body,2,63202,0.00,any,0.4
https://openalex.org/C2778395939,Water extraction,2,63202,0.00,any,0.4
https://openalex.org/C1284942,Water level,2,63202,0.00,any,0.4
https://openalex.org/C2983671280,Water stress,2,63202,0.00,any,0.4
https://openalex.org/C2776608531,Watson,2,63202,0.00,any,0.4
https://openalex.org/C35797730,Wave model,2,63202,0.00,any,0.4
https://openalex.org/C190670322,Weak gravitational lensing,2,63202,0.00,any,0.4
https://openalex.org/C133204551,Weather Research and Forecasting Model,2,63202,0.00,any,0.4
https://openalex.org/C40724407,Weathering,2,63202,0.00,any,0.4
https://openalex.org/C197046077,Web mining,2,63202,0.00,any,0.4
https://openalex.org/C65603577,Web resource,2,63202,0.00,any,0.4
https://openalex.org/C35578498,Web service,2,63202,0.00,any,0.4
https://openalex.org/C182321512,Web standards,2,63202,0.00,any,0.4
https://openalex.org/C47422493,Wedge (geometry),2,63202,0.00,any,0.4
https://openalex.org/C2780320433,Weight gain,2,63202,0.00,any,0.4
https://openalex.org/C544821477,Weight loss,2,63202,0.00,any,0.4
https://openalex.org/C188222737,Weighted sum model,2,63202,0.00,any,0.4
https://openalex.org/C9677107,Wellbore,2,63202,0.00,any,0.4
https://openalex.org/C2984065012,White light,2,63202,0.00,any,0.4
https://openalex.org/C2779771762,White spot syndrome,2,63202,0.00,any,0.4
https://openalex.org/C24432333,Whole genome sequencing,2,63202,0.00,any,0.4
https://openalex.org/C15652857,Wiener deconvolution,2,63202,0.00,any,0.4
https://openalex.org/C2776222705,Wild boar,2,63202,0.00,any,0.4
https://openalex.org/C2778677346,Wilderness,2,63202,0.00,any,0.4
https://openalex.org/C2777364431,Willingness to pay,2,63202,0.00,any,0.4
https://openalex.org/C100086909,Wind tunnel,2,63202,0.00,any,0.4
https://openalex.org/C140857803,Windbreak,2,63202,0.00,any,0.4
https://openalex.org/C97257150,Wing,2,63202,0.00,any,0.4
https://openalex.org/C2781373598,Wire rope,2,63202,0.00,any,0.4
https://openalex.org/C2780573756,Wonder,2,63202,0.00,any,0.4
https://openalex.org/C533215197,Woodworking,2,63202,0.00,any,0.4
https://openalex.org/C2992962319,Work productivity,2,63202,0.00,any,0.4
https://openalex.org/C2994232186,World class,2,63202,0.00,any,0.4
https://openalex.org/C2779978724,Worry,2,63202,0.00,any,0.4
https://openalex.org/C2993807428,Wound care,2,63202,0.00,any,0.4
https://openalex.org/C2777297030,Woven fabric,2,63202,0.00,any,0.4
https://openalex.org/C2777667586,Wright,2,63202,0.00,any,0.4
https://openalex.org/C2777872592,Wrinkle,2,63202,0.00,any,0.4
https://openalex.org/C62284982,X-ray absorption spectroscopy,2,63202,0.00,any,0.4
https://openalex.org/C110715899,XANES,2,63202,0.00,any,0.4
https://openalex.org/C40713593,XML Schema (W3C),2,63202,0.00,any,0.4
https://openalex.org/C150569060,XSLT,2,63202,0.00,any,0.4
https://openalex.org/C206831581,Yaw,2,63202,0.00,any,0.4
https://openalex.org/C2777840570,Yesterday,2,63202,0.00,any,0.4
https://openalex.org/C205545832,Young adult,2,63202,0.00,any,0.4
https://openalex.org/C2993531722,Zea mays,2,63202,0.00,any,0.4
https://openalex.org/C136356330,Zero-sum game,2,63202,0.00,any,0.4
https://openalex.org/C520944541,Zoning,2,63202,0.00,any,0.4
https://openalex.org/C2777750367,Zoom lens,2,63202,0.00,any,0.4
https://openalex.org/C158836135,Zooplankton,2,63202,0.00,any,0.4
https://openalex.org/C2776702029,corneal ulcer,2,63202,0.00,any,0.4
https://openalex.org/C2776371013,hirsutism,2,63202,0.00,any,0.4
https://openalex.org/C78469957,occam,2,63202,0.00,any,0.4
https://openalex.org/C2779205690,octopus (software),2,63202,0.00,any,0.4
https://openalex.org/C174353785,oskar,2,63202,0.00,any,0.4
https://openalex.org/C106472803,2-opt,1,63202,0.00,any,0.4
https://openalex.org/C2778308277,21st century skills,1,63202,0.00,any,0.4
https://openalex.org/C2779718196,3D bioprinting,1,63202,0.00,any,0.4
https://openalex.org/C2776977519,3D interaction,1,63202,0.00,any,0.4
https://openalex.org/C128717455,3D optical data storage,1,63202,0.00,any,0.4
https://openalex.org/C81076408,3D radar,1,63202,0.00,any,0.4
https://openalex.org/C14551309,3D single-object recognition,1,63202,0.00,any,0.4
https://openalex.org/C165650700,3G MIMO,1,63202,0.00,any,0.4
https://openalex.org/C2778901553,5-Hydroxymethylcytosine,1,63202,0.00,any,0.4
https://openalex.org/C2775926025,5-Methylcytosine,1,63202,0.00,any,0.4
https://openalex.org/C99400001,6LoWPAN,1,63202,0.00,any,0.4
https://openalex.org/C70136482,A-weighting,1,63202,0.00,any,0.4
https://openalex.org/C60962613,ABX test,1,63202,0.00,any,0.4
https://openalex.org/C2781170992,ACL injury,1,63202,0.00,any,0.4
https://openalex.org/C2779153526,ADDIE Model,1,63202,0.00,any,0.4
https://openalex.org/C10418432,AND gate,1,63202,0.00,any,0.4
https://openalex.org/C26771161,ARM architecture,1,63202,0.00,any,0.4
https://openalex.org/C168958951,ASDE-X,1,63202,0.00,any,0.4
https://openalex.org/C2776902872,ASTRA,1,63202,0.00,any,0.4
https://openalex.org/C183971685,Ab initio quantum chemistry methods,1,63202,0.00,any,0.4
https://openalex.org/C2779816988,Abandonment (legal),1,63202,0.00,any,0.4
https://openalex.org/C2779983558,Abdomen,1,63202,0.00,any,0.4
https://openalex.org/C2992612897,Abdominal computed tomography,1,63202,0.00,any,0.4
https://openalex.org/C2991684624,Abdominal fat,1,63202,0.00,any,0.4
https://openalex.org/C2910630342,Ablation Therapy,1,63202,0.00,any,0.4
https://openalex.org/C2780957350,Abrasive,1,63202,0.00,any,0.4
https://openalex.org/C2777035434,Abscess,1,63202,0.00,any,0.4
https://openalex.org/C27400517,Absenteeism,1,63202,0.00,any,0.4
https://openalex.org/C2777487392,Absolute (philosophy),1,63202,0.00,any,0.4
https://openalex.org/C26021514,Absolute return,1,63202,0.00,any,0.4
https://openalex.org/C2779265950,Absolute scale,1,63202,0.00,any,0.4
https://openalex.org/C2780851986,Absorptance,1,63202,0.00,any,0.4
https://openalex.org/C168314062,Absorption of water,1,63202,0.00,any,0.4
https://openalex.org/C2780687700,Abstinence,1,63202,0.00,any,0.4
https://openalex.org/C199163288,Abstract family of languages,1,63202,0.00,any,0.4
https://openalex.org/C50944625,Abyssal plain,1,63202,0.00,any,0.4
https://openalex.org/C173815673,Abyssal zone,1,63202,0.00,any,0.4
https://openalex.org/C2776509339,Academic advising,1,63202,0.00,any,0.4
https://openalex.org/C2776603611,Academic dishonesty,1,63202,0.00,any,0.4
https://openalex.org/C33114746,Accelerated failure time model,1,63202,0.00,any,0.4
https://openalex.org/C2779892579,Acceptor,1,63202,0.00,any,0.4
https://openalex.org/C70000936,Access method,1,63202,0.00,any,0.4
https://openalex.org/C126965237,Accidental,1,63202,0.00,any,0.4
https://openalex.org/C61521584,Accreditation,1,63202,0.00,any,0.4
https://openalex.org/C4577558,Accrual,1,63202,0.00,any,0.4
https://openalex.org/C2779940712,Acetabular labrum,1,63202,0.00,any,0.4
https://openalex.org/C2778937000,Acheta,1,63202,0.00,any,0.4
https://openalex.org/C2778456499,Acheulean,1,63202,0.00,any,0.4
https://openalex.org/C53477387,Acid value,1,63202,0.00,any,0.4
https://openalex.org/C2911104624,Acinonyx jubatus,1,63202,0.00,any,0.4
https://openalex.org/C2779843388,Acorn,1,63202,0.00,any,0.4
https://openalex.org/C2986501211,Acoustic sensor,1,63202,0.00,any,0.4
https://openalex.org/C108250783,Acoustic space,1,63202,0.00,any,0.4
https://openalex.org/C2780589465,Acral lentiginous melanoma,1,63202,0.00,any,0.4
https://openalex.org/C2777433750,Acromegaly,1,63202,0.00,any,0.4
https://openalex.org/C125705527,Actin,1,63202,0.00,any,0.4
https://openalex.org/C183759332,Action learning,1,63202,0.00,any,0.4
https://openalex.org/C150607116,Action semantics,1,63202,0.00,any,0.4
https://openalex.org/C2777730692,Activated sludge,1,63202,0.00,any,0.4
https://openalex.org/C45904493,Active ingredient,1,63202,0.00,any,0.4
https://openalex.org/C2988656282,Activity detection,1,63202,0.00,any,0.4
https://openalex.org/C6387636,Activity tracker,1,63202,0.00,any,0.4
https://openalex.org/C164624739,Activity-based costing,1,63202,0.00,any,0.4
https://openalex.org/C56837625,Acupuncture,1,63202,0.00,any,0.4
https://openalex.org/C2910715184,Acute Pharyngitis,1,63202,0.00,any,0.4
https://openalex.org/C3019630301,Acute cholecystitis,1,63202,0.00,any,0.4
https://openalex.org/C2777698277,Acute coronary syndrome,1,63202,0.00,any,0.4
https://openalex.org/C2781107101,Acute lymphocytic leukemia,1,63202,0.00,any,0.4
https://openalex.org/C3020166492,Acute stroke,1,63202,0.00,any,0.4
https://openalex.org/C177067256,Adaptive Multi-Rate audio codec,1,63202,0.00,any,0.4
https://openalex.org/C57890076,Adaptive coding,1,63202,0.00,any,0.4
https://openalex.org/C2780020885,Adaptive hypermedia,1,63202,0.00,any,0.4
https://openalex.org/C131053463,Adaptive mesh refinement,1,63202,0.00,any,0.4
https://openalex.org/C46714192,Adaptive simulated annealing,1,63202,0.00,any,0.4
https://openalex.org/C160403918,Adenylylation,1,63202,0.00,any,0.4
https://openalex.org/C84416704,Adhesion,1,63202,0.00,any,0.4
https://openalex.org/C68928338,Adhesive,1,63202,0.00,any,0.4
https://openalex.org/C2780765947,Administration (probate law),1,63202,0.00,any,0.4
https://openalex.org/C2780694816,Adrenal gland,1,63202,0.00,any,0.4
https://openalex.org/C44493715,Adult education,1,63202,0.00,any,0.4
https://openalex.org/C2779567708,Adulterant,1,63202,0.00,any,0.4
https://openalex.org/C94520183,Advanced Encryption Standard,1,63202,0.00,any,0.4
https://openalex.org/C13772937,Advanced Spaceborne Thermal Emission and Reflection Radiometer,1,63202,0.00,any,0.4
https://openalex.org/C77854861,Advanced manufacturing,1,63202,0.00,any,0.4
https://openalex.org/C2777105317,Adverse Event Reporting System,1,63202,0.00,any,0.4
https://openalex.org/C112698675,Advertising,1,63202,0.00,any,0.4
https://openalex.org/C117185709,Aeroelasticity,1,63202,0.00,any,0.4
https://openalex.org/C107038049,Aesthetics,1,63202,0.00,any,0.4
https://openalex.org/C14855644,Affective neuroscience,1,63202,0.00,any,0.4
https://openalex.org/C207221997,Affine combination,1,63202,0.00,any,0.4
https://openalex.org/C112128483,Affine hull,1,63202,0.00,any,0.4
https://openalex.org/C11636898,Agar diffusion test,1,63202,0.00,any,0.4
https://openalex.org/C2778706202,Agarwood,1,63202,0.00,any,0.4
https://openalex.org/C2780609585,Agatston score,1,63202,0.00,any,0.4
